x, y
-2.0052631578947366, 0.07977401129943504
-1.5263157894736843, 0.07005649717514124
-1.0026315789473683, 0.061920903954802264
-0.18157894736842106, 0.04587570621468927
-0.03947368421052633, 0.04700564971751413
