3.100000000000000000e+01;-1.807535000000000000e+05
6.100000000000000000e+01;-1.782027000000000116e+05
9.100000000000000000e+01;-1.749712000000000116e+05
1.210000000000000000e+02;-1.716560000000000000e+05
1.510000000000000000e+02;-1.683637999999999884e+05
1.810000000000000000e+02;-1.651210000000000000e+05
2.110000000000000000e+02;-1.619330000000000000e+05
2.410000000000000000e+02;-1.587987000000000116e+05
2.710000000000000000e+02;-1.557150000000000000e+05
3.010000000000000000e+02;-1.526782000000000116e+05
3.310000000000000000e+02;-1.496846000000000058e+05
3.610000000000000000e+02;-1.467307999999999884e+05
3.910000000000000000e+02;-1.438137000000000116e+05
4.210000000000000000e+02;-1.409305000000000000e+05
4.510000000000000000e+02;-1.380786000000000058e+05
4.810000000000000000e+02;-1.352557999999999884e+05
5.110000000000000000e+02;-1.324602000000000116e+05
5.410000000000000000e+02;-1.296898999999999942e+05
5.710000000000000000e+02;-1.269431999999999971e+05
6.010000000000000000e+02;-1.242186999999999971e+05
6.310000000000000000e+02;-1.215151999999999971e+05
6.610000000000000000e+02;-1.188313000000000029e+05
6.910000000000000000e+02;-1.161661000000000058e+05
7.210000000000000000e+02;-1.135186000000000058e+05
7.510000000000000000e+02;-1.108878000000000029e+05
7.810000000000000000e+02;-1.082730000000000000e+05
8.110000000000000000e+02;-1.056733999999999942e+05
8.410000000000000000e+02;-1.030883999999999942e+05
8.710000000000000000e+02;-1.005173000000000029e+05
9.010000000000000000e+02;-9.795969999999999709e+04
9.310000000000000000e+02;-9.541489999999999418e+04
9.610000000000000000e+02;-9.288260000000000582e+04
9.910000000000000000e+02;-9.036219999999999709e+04
1.021000000000000000e+03;-8.785350000000000000e+04
1.051000000000000000e+03;-8.535589999999999418e+04
1.081000000000000000e+03;-8.286919999999999709e+04
1.111000000000000000e+03;-8.039300000000000000e+04
1.141000000000000000e+03;-7.792689999999999418e+04
1.171000000000000000e+03;-7.547069999999999709e+04
1.200000000000000000e+03;-7.310550000000000000e+04
