7.9;243304.7;245815.7;0.00E+00;-317.851;2.20E+03;1.00E-300
8;243520.4;245846.1;0.00E+00;-290.713;2.12E+03;1.00E-300
8.1;243728.3;245873.9;0.00E+00;-264.888;2.04E+03;1.00E-300
8.2;243928.7;245899.1;0.00E+00;-240.302;1.97E+03;1.00E-300
8.3;244121.8;245922;0.00E+00;-216.889;1.90E+03;1.00E-300
8.4;244308;245942.6;0.00E+00;-194.584;1.83E+03;1.00E-300
8.5;244487.6;245960.9;0.00E+00;-173.33;1.76E+03;1.00E-300
8.6;244660.8;245977.3;0.00E+00;-153.071;1.70E+03;1.00E-300
8.7;244827.9;245991.6;0.00E+00;-133.753;1.64E+03;1.00E-300
8.8;244989.1;246004;0.00E+00;-115.329;1.58E+03;1.00E-300
8.9;245144.7;246014.7;0.00E+00;-97.752;1.53E+03;1.00E-300
9;245294.8;246023.6;0.00E+00;-80.98;1.47E+03;1.00E-300
9.1;245439.7;246030.9;0.00E+00;-64.971;1.42E+03;1.00E-300
9.2;245579.5;246036.6;0.00E+00;-49.688;1.37E+03;1.00E-300
9.3;245714.5;246040.9;0.00E+00;-35.094;1.33E+03;1.00E-300
9.4;245844.8;246043.7;0.00E+00;-21.155;1.28E+03;1.00E-300
9.5;245970.6;246045.1;0.00E+00;-7.84;1.24E+03;1.00E-300
9.6;246092.1;246045.3;0.00E+00;4.882;1.19E+03;1.00E-300
9.7;246209.4;246044.2;0.00E+00;17.04;1.15E+03;1.00E-300
9.8;246322.7;246041.9;0.00E+00;28.66;1.11E+03;1.00E-300
9.9;246432.1;246038.4;0.00E+00;39.768;1.08E+03;1.00E-300
10;246537.8;246033.9;0.00E+00;50.388;1.04E+03;1.00E-300
10.1;246639.9;246028.4;0.00E+00;60.542;1.00E+03;1.00E-300
10.2;246738.4;246021.8;0.00E+00;70.252;9.69E+02;1.00E-300
10.3;246833.6;246014.3;0.00E+00;79.539;9.35E+02;1.00E-300
10.4;246925.5;246005.9;0.00E+00;88.422;9.03E+02;1.00E-300
10.5;247014.3;245996.7;0.00E+00;96.919;8.73E+02;1.00E-300
10.6;247100.1;245986.6;0.00E+00;105.048;8.43E+02;1.00E-300
10.7;247182.9;245975.7;0.00E+00;112.825;8.14E+02;1.00E-300
10.8;247262.9;245964;0.00E+00;120.265;7.86E+02;1.00E-300
10.9;247340.1;245951.6;0.00E+00;127.384;7.59E+02;1.00E-300
11;247414.7;245938.6;0.00E+00;134.195;7.33E+02;1.00E-300
11.1;247486.7;245924.8;0.00E+00;140.712;7.08E+02;1.00E-300
11.2;247556.2;245910.4;0.00E+00;146.948;6.83E+02;1.00E-300
11.3;247623.4;245895.4;0.00E+00;152.915;6.59E+02;1.00E-300
11.4;247688.2;245879.8;0.00E+00;158.624;6.37E+02;1.00E-300
11.5;247750.7;245863.7;0.00E+00;164.086;6.14E+02;1.00E-300
11.6;247811.1;245847;0.00E+00;169.312;5.93E+02;1.00E-300
11.7;247869.3;245829.9;0.00E+00;174.312;5.72E+02;1.00E-300
11.8;247925.5;245812.2;0.00E+00;179.095;5.52E+02;1.00E-300
11.9;247979.7;245794;0.00E+00;183.669;5.32E+02;1.00E-300
12;248032;245775.5;0.00E+00;188.045;5.13E+02;1.00E-300
12.1;248082.4;245756.4;0.00E+00;192.229;4.95E+02;1.00E-300
12.2;248131;245737;0.00E+00;196.23;4.77E+02;1.00E-300
12.3;248177.9;245717.2;0.00E+00;200.055;4.60E+02;1.00E-300
12.4;248223;245697;0.00E+00;203.711;4.43E+02;1.00E-300
12.5;248266.5;245676.5;0.00E+00;207.206;4.27E+02;1.00E-300
12.6;248308.4;245655.6;0.00E+00;210.545;4.11E+02;1.00E-300
12.7;248348.8;245634.4;0.00E+00;213.734;3.96E+02;1.00E-300
12.8;248387.6;245612.8;0.00E+00;216.781;3.81E+02;1.00E-300
12.9;248425;245591;0.00E+00;219.69;3.67E+02;1.00E-300
13;248461;245568.9;0.00E+00;222.466;3.53E+02;1.00E-300
13.1;248495.5;245546.5;0.00E+00;225.116;3.39E+02;1.00E-300
13.2;248528.8;245523.9;0.00E+00;227.643;3.26E+02;1.00E-300
13.3;248560.7;245501;0.00E+00;230.054;3.13E+02;1.00E-300
13.4;248591.4;245477.9;0.00E+00;232.351;3.00E+02;1.00E-300
13.5;248620.8;245454.5;0.00E+00;234.54;2.88E+02;1.00E-300
