  1.000E+00  7.8481631E+03  7.8481635E+03  3.0805966E-04  5.2365501E-04  4.7524135E-14
  2.000E+00  7.8481626E+03  7.8481641E+03  7.4389594E-04  7.3367878E-04  2.0872120E-10
  3.000E+00  7.8481617E+03  7.8481650E+03  1.1212589E-03  1.2911875E-03  3.0478663E-09
  4.000E+00  7.8481603E+03  7.8481670E+03  1.6767454E-03  2.8394449E-03  1.3046713E-08
  5.000E+00  7.8481582E+03  7.8481712E+03  2.5902197E-03  5.6930405E-03  3.5643603E-08
  6.000E+00  7.8481550E+03  7.8481789E+03  3.9944797E-03  1.0138689E-02  7.8197856E-08
  7.000E+00  7.8481500E+03  7.8481921E+03  6.0105352E-03  1.6545263E-02  1.5107869E-07
  8.000E+00  7.8481427E+03  7.8482128E+03  8.7669153E-03  2.5386512E-02  2.6862141E-07
  9.000E+00  7.8481322E+03  7.8482439E+03  1.2409235E-02  3.7255077E-02  3.1745540E+01
  1.000E+01  7.8481175E+03  7.8482886E+03  1.7106957E-02  5.2892374E-02  3.5912789E+01
  1.100E+01  7.8480975E+03  7.8483512E+03  2.3060230E-02  7.3224577E-02  4.0300388E+01
  1.200E+01  7.8480709E+03  7.8484370E+03  3.0506315E-02  9.9381567E-02  4.4882608E+01
  1.300E+01  7.8480359E+03  7.8485524E+03  3.9723656E-02  1.3268097E-01  4.9586947E+01
  1.400E+01  7.8479908E+03  7.8487052E+03  5.1031819E-02  1.7457382E-01  5.4309186E+01
  1.500E+01  7.8479331E+03  7.8489049E+03  6.4786643E-02  2.2656199E-01  5.8938283E+01
  1.600E+01  7.8478602E+03  7.8491622E+03  8.1371167E-02  2.9010434E-01  6.3378652E+01
  1.700E+01  7.8477692E+03  7.8494894E+03  1.0118369E-01  3.6652819E-01  6.7562616E+01
  1.800E+01  7.8476567E+03  7.8498999E+03  1.2462465E-01  4.5695835E-01  7.1452695E+01
