  1.000E+00  9.2731632E+03  9.2731636E+03  4.1409955E-04  9.4399705E-04  4.4977332E-16
  2.000E+00  9.2731623E+03  9.2731649E+03  1.2965161E-03  1.5298065E-03  4.9370854E-11
  3.000E+00  9.2731607E+03  9.2731666E+03  1.9784760E-03  1.9199455E-03  1.7957417E-09
  4.000E+00  9.2731584E+03  9.2731690E+03  2.6623040E-03  3.0634386E-03  1.0109602E-08
  5.000E+00  9.2731553E+03  9.2731731E+03  3.5707369E-03  5.3718886E-03  2.9468685E-08
  6.000E+00  9.2731511E+03  9.2731802E+03  4.8494733E-03  8.9986428E-03  6.4817598E-08
  7.000E+00  9.2731454E+03  9.2731916E+03  6.6018253E-03  1.4142759E-02  1.2325373E-07
  8.000E+00  9.2731377E+03  9.2732091E+03  8.9215289E-03  2.1079792E-02  2.1407036E-07
  9.000E+00  9.2731274E+03  9.2732345E+03  1.1904652E-02  3.0134487E-02  3.0396610E+01
  1.000E+01  9.2731136E+03  9.2732702E+03  1.5653500E-02  4.1679436E-02  3.4162767E+01
  1.100E+01  9.2730958E+03  9.2733188E+03  2.0279587E-02  5.6153737E-02  3.8022885E+01
  1.200E+01  9.2730727E+03  9.2733836E+03  2.5907246E-02  7.4086612E-02  4.2024236E+01
  1.300E+01  9.2730436E+03  9.2734684E+03  3.2677529E-02  9.6115518E-02  4.6191648E+01
  1.400E+01  9.2730070E+03  9.2735775E+03  4.0751566E-02  1.2299149E-01  5.0520138E+01
  1.500E+01  9.2729616E+03  9.2737162E+03  5.0312579E-02  1.5556785E-01  5.4973775E+01
  1.600E+01  9.2729058E+03  9.2738908E+03  6.1565985E-02  1.9477260E-01  5.9492126E+01
  1.700E+01  9.2728378E+03  9.2741083E+03  7.4737383E-02  2.4156850E-01  6.4001873E+01
  1.800E+01  9.2727556E+03  9.2743768E+03  9.0068642E-02  2.9690707E-01  6.8429402E+01
  1.900E+01  9.2726568E+03  9.2747053E+03  1.0781252E-01  3.6168283E-01  7.2710789E+01
  2.000E+01  9.2725391E+03  9.2751036E+03  1.2822646E-01  4.3669310E-01  7.6797506E+01
  2.100E+01  9.2723994E+03  9.2755823E+03  1.5156612E-01  5.2260670E-01  8.0657998E+01
  2.200E+01  9.2722349E+03  9.2761526E+03  1.7807919E-01  6.1994302E-01  8.4276327E+01
  2.300E+01  9.2720421E+03  9.2768261E+03  2.0799992E-01  7.2906163E-01  8.7649269E+01
  2.400E+01  9.2718177E+03  9.2776147E+03  2.4154453E-01  8.5016103E-01  9.0782977E+01
  2.500E+01  9.2715578E+03  9.2785305E+03  2.7890769E-01  9.8328513E-01  9.3689875E+01
  2.600E+01  9.2712585E+03  9.2795853E+03  3.2026005E-01  1.1283353E+00  9.6386129E+01
  2.700E+01  9.2709159E+03  9.2807910E+03  3.6574678E-01  1.2850865E+00  9.8889726E+01
  2.800E+01  9.2705256E+03  9.2821592E+03  4.1548700E-01  1.4532052E+00  1.0121914E+02
  2.900E+01  9.2700834E+03  9.2837011E+03  4.6957399E-01  1.6322686E+00  1.0339245E+02
  3.000E+01  9.2695850E+03  9.2854273E+03  5.2807592E-01  1.8217833E+00  1.0542681E+02
  3.100E+01  9.2690258E+03  9.2873480E+03  5.9103719E-01  2.0212032E+00  1.0733814E+02
  3.200E+01  9.2684014E+03  9.2894728E+03  6.5848001E-01  2.2299457E+00  1.0914104E+02
  3.300E+01  9.2677073E+03  9.2918108E+03  7.3040622E-01  2.4474063E+00  1.1084872E+02
  3.400E+01  9.2669391E+03  9.2943703E+03  8.0679929E-01  2.6729713E+00  1.1247307E+02
  3.500E+01  9.2660923E+03  9.2971592E+03  8.8762633E-01  2.9060282E+00  1.1402473E+02
  3.600E+01  9.2651624E+03  9.3001846E+03  9.7284010E-01  3.1459747E+00  1.1551321E+02
  3.700E+01  9.2641451E+03  9.3034532E+03  1.0623809E+00  3.3922254E+00  1.1694694E+02
