  1.000E+00  7.4585638E+03  7.4585641E+03  3.0807733E-04  5.2390403E-04  1.1141166E-12
  2.000E+00  7.4585633E+03  7.4585648E+03  7.5948342E-04  8.3216655E-04  6.2141847E-10
  3.000E+00  7.4585623E+03  7.4585660E+03  1.2358724E-03  1.7181434E-03  4.7816110E-09
  4.000E+00  7.4585607E+03  7.4585685E+03  1.9587365E-03  3.5862678E-03  1.6226310E-08
  5.000E+00  7.4585582E+03  7.4585736E+03  3.0771382E-03  6.8261787E-03  4.1676673E-08
  6.000E+00  7.4585544E+03  7.4585828E+03  4.7405757E-03  1.1926682E-02  9.0738744E-08
  7.000E+00  7.4585485E+03  7.4585982E+03  7.1056237E-03  1.9384067E-02  1.7567426E-07
  8.000E+00  7.4585399E+03  7.4586225E+03  1.0333820E-02  2.9724931E-02  2.7590483E+01
  9.000E+00  7.4585275E+03  7.4586589E+03  1.4596463E-02  4.3571712E-02  3.1479059E+01
  1.000E+01  7.4585103E+03  7.4587111E+03  2.0084618E-02  6.1719879E-02  3.5561497E+01
  1.100E+01  7.4584868E+03  7.4587841E+03  2.7021283E-02  8.5200621E-02  3.9890421E+01
  1.200E+01  7.4584556E+03  7.4588837E+03  3.5672093E-02  1.1530187E-01  4.4447479E+01
  1.300E+01  7.4584148E+03  7.4590174E+03  4.6351258E-02  1.5353410E-01  4.9147578E+01
  1.400E+01  7.4583621E+03  7.4591940E+03  5.9420872E-02  2.0154731E-01  5.3866872E+01
  1.500E+01  7.4582950E+03  7.4594243E+03  7.5283607E-02  2.6101952E-01  5.8478222E+01
  1.600E+01  7.4582105E+03  7.4597204E+03  9.4370309E-02  3.3354129E-01  6.2878177E+01
  1.700E+01  7.4581051E+03  7.4600962E+03  1.1712473E-01  4.2051566E-01  6.6999020E+01
  1.800E+01  7.4579749E+03  7.4605667E+03  1.4398763E-01  5.2308547E-01  7.0808241E+01
  1.900E+01  7.4578156E+03  7.4611479E+03  1.7538209E-01  6.4209170E-01  7.4301225E+01
  2.000E+01  7.4576225E+03  7.4618565E+03  2.1170123E-01  7.7806073E-01  7.7492185E+01
  2.100E+01  7.4573904E+03  7.4627097E+03  2.5329882E-01  9.3121509E-01  8.0406174E+01
  2.200E+01  7.4571140E+03  7.4637246E+03  3.0048311E-01  1.1015011E+00  8.3073153E+01
  2.300E+01  7.4567875E+03  7.4649183E+03  3.5351340E-01  1.2886265E+00  8.5524089E+01
  2.400E+01  7.4564050E+03  7.4663074E+03  4.1259914E-01  1.4921034E+00  8.7788643E+01
  2.500E+01  7.4559602E+03  7.4679078E+03  4.7790095E-01  1.7112909E+00  8.9893955E+01
  2.600E+01  7.4554471E+03  7.4697349E+03  5.4953309E-01  1.9454357E+00  9.1864145E+01
  2.700E+01  7.4548590E+03  7.4718034E+03  6.2756687E-01  2.1937086E+00  9.3720221E+01
  2.800E+01  7.4541898E+03  7.4741268E+03  7.1203480E-01  2.4552352E+00  9.5480219E+01
  2.900E+01  7.4534328E+03  7.4767179E+03  8.0293482E-01  2.7291212E+00  9.7159460E+01
  3.000E+01  7.4525818E+03  7.4795888E+03  9.0023472E-01  3.0144730E+00  9.8770843E+01
  3.100E+01  7.4516302E+03  7.4827504E+03  1.0038764E+00  3.3104127E+00  1.0032515E+02
  3.200E+01  7.4505719E+03  7.4862129E+03  1.1137798E+00  3.6160894E+00  1.0183132E+02
  3.300E+01  7.4494006E+03  7.4899856E+03  1.2298465E+00  3.9306865E+00  1.0329674E+02
  3.400E+01  7.4481102E+03  7.4940770E+03  1.3519632E+00  4.2534270E+00  1.0472742E+02
  3.500E+01  7.4466947E+03  7.4984949E+03  1.4800045E+00  4.5835753E+00  1.0612828E+02
  3.600E+01  7.4451483E+03  7.5032464E+03  1.6138355E+00  4.9204388E+00  1.0750324E+02
  3.700E+01  7.4434652E+03  7.5083378E+03  1.7533138E+00  5.2633668E+00  1.0885544E+02
  3.800E+01  7.4416398E+03  7.5137749E+03  1.8982918E+00  5.6117493E+00  1.1018735E+02
  3.900E+01  7.4396668E+03  7.5195629E+03  2.0486180E+00  5.9650154E+00  1.1150088E+02
  4.000E+01  7.4375409E+03  7.5257064E+03  2.2041384E+00  6.3226308E+00  1.1279751E+02
  4.100E+01  7.4352569E+03  7.5322095E+03  2.3646977E+00  6.6840954E+00  1.1407830E+02
  4.200E+01  7.4328098E+03  7.5390757E+03  2.5301399E+00  7.0489410E+00  1.1534406E+02
  4.300E+01  7.4301950E+03  7.5463083E+03  2.7003098E+00  7.4167288E+00  1.1659534E+02
  4.400E+01  7.4274077E+03  7.5539100E+03  2.8750528E+00  7.7870474E+00  1.1783248E+02
  4.500E+01  7.4244434E+03  7.5618831E+03  3.0542158E+00  8.1595104E+00  1.1905571E+02
  4.600E+01  7.4212978E+03  7.5702296E+03  3.2376476E+00  8.5337544E+00  1.2026513E+02
  4.700E+01  7.4179668E+03  7.5789511E+03  3.4251993E+00  8.9094377E+00  1.2146076E+02
  4.800E+01  7.4144461E+03  7.5880489E+03  3.6167242E+00  9.2862386E+00  1.2264255E+02
  4.900E+01  7.4107320E+03  7.5975239E+03  3.8120784E+00  9.6638536E+00  1.2381043E+02
  5.000E+01  7.4068207E+03  7.6073768E+03  4.0111206E+00  1.0041997E+01  1.2496429E+02
  5.100E+01  7.4027086E+03  7.6176079E+03  4.2137126E+00  1.0420397E+01  1.2610401E+02
  5.200E+01  7.3983922E+03  7.6282176E+03  4.4197190E+00  1.0798802E+01  1.2722948E+02
  5.300E+01  7.3938681E+03  7.6392055E+03  4.6290075E+00  1.1176968E+01  1.2834059E+02
  5.400E+01  7.3891331E+03  7.6505713E+03  4.8414488E+00  1.1554671E+01  1.2943722E+02
  5.500E+01  7.3841842E+03  7.6623146E+03  5.0569168E+00  1.1931695E+01  1.3051930E+02
  5.600E+01  7.3790183E+03  7.6744344E+03  5.2752881E+00  1.2307838E+01  1.3158675E+02
  5.700E+01  7.3736327E+03  7.6869299E+03  5.4964429E+00  1.2682911E+01  1.3263952E+02
  5.800E+01  7.3680245E+03  7.6997998E+03  5.7202641E+00  1.3056733E+01  1.3367756E+02
  5.900E+01  7.3621913E+03  7.7130429E+03  5.9466376E+00  1.3429137E+01  1.3470088E+02
  6.000E+01  7.3561304E+03  7.7266576E+03  6.1754525E+00  1.3799963E+01  1.3570947E+02
  6.100E+01  7.3498396E+03  7.7406423E+03  6.4066009E+00  1.4169063E+01  1.3670337E+02
  6.200E+01  7.3433165E+03  7.7549951E+03  6.6399774E+00  1.4536297E+01  1.3768261E+02
  6.300E+01  7.3365589E+03  7.7697142E+03  6.8754801E+00  1.4901535E+01  1.3864725E+02
  6.400E+01  7.3295649E+03  7.7847975E+03  7.1130094E+00  1.5264655E+01  1.3959738E+02
  6.500E+01  7.3223323E+03  7.8002427E+03  7.3524688E+00  1.5625544E+01  1.4053308E+02
  6.600E+01  7.3148593E+03  7.8160478E+03  7.5937645E+00  1.5984094E+01  1.4145445E+02
  6.700E+01  7.3071442E+03  7.8322101E+03  7.8368054E+00  1.6340209E+01  1.4236162E+02
  6.800E+01  7.2991851E+03  7.8487273E+03  8.0815029E+00  1.6693798E+01  1.4325472E+02
  6.900E+01  7.2909806E+03  7.8655969E+03  8.3277712E+00  1.7044776E+01  1.4413388E+02
  7.000E+01  7.2825291E+03  7.8828160E+03  8.5755270E+00  1.7393065E+01  1.4499924E+02
  7.100E+01  7.2738291E+03  7.9003821E+03  8.8246894E+00  1.7738596E+01  1.4585097E+02
  7.200E+01  7.2648793E+03  7.9182922E+03  9.0751801E+00  1.8081304E+01  1.4668922E+02
  7.300E+01  7.2556783E+03  7.9365437E+03  9.3269229E+00  1.8421128E+01  1.4751416E+02
  7.400E+01  7.2462250E+03  7.9551335E+03  9.5798443E+00  1.8758016E+01  1.4832596E+02
  7.500E+01  7.2365183E+03  7.9740587E+03  9.8338729E+00  1.9091919E+01  1.4912480E+02
  7.600E+01  7.2265570E+03  7.9933164E+03  1.0088939E+01  1.9422794E+01  1.4991085E+02
  7.700E+01  7.2163401E+03  8.0129033E+03  1.0344977E+01  1.9750603E+01  1.5068430E+02
  7.800E+01  7.2058667E+03  8.0328165E+03  1.0601921E+01  2.0075312E+01  1.5144532E+02
  7.900E+01  7.1951360E+03  8.0530529E+03  1.0859708E+01  2.0396890E+01  1.5219411E+02
  8.000E+01  7.1841470E+03  8.0736093E+03  1.1118278E+01  2.0715313E+01  1.5293084E+02
  8.100E+01  7.1728992E+03  8.0944825E+03  1.1377572E+01  2.1030558E+01  1.5365571E+02
  8.200E+01  7.1613917E+03  8.1156693E+03  1.1637532E+01  2.1342608E+01  1.5436889E+02
  8.300E+01  7.1496239E+03  8.1371666E+03  1.1898105E+01  2.1651449E+01  1.5507057E+02
  8.400E+01  7.1375953E+03  8.1589711E+03  1.2159237E+01  2.1957068E+01  1.5576094E+02
  8.500E+01  7.1253052E+03  8.1810797E+03  1.2420876E+01  2.2259458E+01  1.5644018E+02
  8.600E+01  7.1127534E+03  8.2034890E+03  1.2682972E+01  2.2558613E+01  1.5710847E+02
  8.700E+01  7.0999392E+03  8.2261958E+03  1.2945479E+01  2.2854531E+01  1.5776599E+02
  8.800E+01  7.0868623E+03  8.2491970E+03  1.3208349E+01  2.3147212E+01  1.5841292E+02
  8.900E+01  7.0735224E+03  8.2724892E+03  1.3471537E+01  2.3436658E+01  1.5904944E+02
